선행품목,후행품목,선행품목hs4,후행품목hs4,최적지연기간,피어슨상관계수,피어슨p값
UIFPPCLR,UXSPKBJR,8102,3206,2,0.49954983318326873,0.001031600769452425
UIFPPCLR,VBYCLTYZ,8102,8505,3,0.49719986102131675,0.001281431665871974
UIFPPCLR,WQMVCOEM,8102,2805,4,0.40249908421683067,0.012236153324398024
UIFPPCLR,XUOIQPFL,8102,5205,4,0.4746229034767051,0.002606180917892485
UQYUIVVR,BSRMSVTC,8501,2805,2,0.4034332377839179,0.009840733114828103
UQYUIVVR,FCYBOAXC,8501,3824,8,0.4198692944908271,0.013431643129222053
UQYUIVVR,HCDTGMST,8501,6006,4,0.40551867807286573,0.011542051201357829
UQYUIVVR,IGDVVKUD,8501,3824,12,0.4712159775730865,0.00857808520650646
UQYUIVVR,OGAFEHLU,8501,7202,5,0.41614487316080906,0.01041291569698897
UQYUIVVR,TGOELCAG,8501,7207,4,0.4873360544120078,0.0019144852382943609
UQYUIVVR,VMAQSTJE,8501,8527,4,0.4431318890871351,0.005331387184649818
UQYUIVVR,VUAFAIYJ,8501,6101,9,0.435630678041396,0.011276651089253874
UQYUIVVR,VWMBASNE,8501,2811,9,0.4326847311024565,0.011904871790563668
UQYUIVVR,WHPUAOID,8501,5512,4,0.4308024032498387,0.0069325937328681055
UQYUIVVR,WQMVCOEM,8501,2805,1,0.4715181277833719,0.0018584352712619728
UQYUIVVR,XIFHSOWQ,8501,8708,7,0.4351844916577103,0.008981858706754357
UQYUIVVR,ZCELVYQU,8501,8461,12,0.4273942373969637,0.018485348322182567
UQYUIVVR,ZKENOUDA,8501,2805,6,0.44003597544749534,0.0072400775191040715
UXSPKBJR,APQGTRMF,3206,8105,2,0.5210148597563339,0.0005668589819958871
UXSPKBJR,ATLDMDBO,3206,2814,3,0.625699686986688,2.0485284538584054e-05
UXSPKBJR,AXULOHBQ,3206,5515,10,0.646681102560989,6.359964213012636e-05
UXSPKBJR,BJALXPFS,3206,2847,8,0.40419498847317165,0.017747250933619257
UXSPKBJR,BLANHGYY,3206,9022,10,0.5531037586526623,0.0010261890160825145
UXSPKBJR,BSRMSVTC,3206,2805,11,0.444536725562345,0.012226949728749978
UXSPKBJR,BTMOEMEP,3206,3102,3,0.4939286886360419,0.0013952176802699153
UXSPKBJR,DBWLZWNK,3206,5602,3,0.5059213738774186,0.001017151707100586
UXSPKBJR,DNMPSKTB,3206,2811,10,0.6604939964897192,3.890786448474448e-05
UXSPKBJR,FDXPMYGF,3206,7907,9,0.4585546931228861,0.007276820237948063
UXSPKBJR,FRHNWLNI,3206,2846,7,0.4731902544742094,0.004093364352191289
UXSPKBJR,FWUCPMMW,3206,2701,6,0.5186851371569012,0.0011913088655841958
UXSPKBJR,GYHKIVQT,3206,8505,10,0.4656825920224654,0.007231197535153325
UXSPKBJR,HXYSSRXE,3206,2836,6,0.639609504722413,2.6718094237763667e-05
UXSPKBJR,IGDVVKUD,3206,3824,2,0.5000658595971612,0.0010173199135259398
UXSPKBJR,JPBRUTWP,3206,3904,3,0.492260896693217,0.0014565964830910057
UXSPKBJR,LRVGFDFM,3206,3102,3,0.48438807843382203,0.001779693198596893
UXSPKBJR,NZKBIBNU,3206,5609,4,0.4130516797581771,0.009954686702260837
UXSPKBJR,OJIFIHMZ,3206,3815,3,0.4040965429674383,0.010731498120339501
UXSPKBJR,PYZMVUWD,3206,3824,11,0.5268723812531388,0.0023254012900454832
UXSPKBJR,QRKRBYJL,3206,2841,4,0.593543851233534,8.572308135466621e-05
UXSPKBJR,QVLMOEYE,3206,4202,3,0.5680587399346795,0.00016185330001974518
UXSPKBJR,RAWUKQMJ,3206,2916,6,0.5395016716086127,0.0006849021654380164
UXSPKBJR,RCBZUSIM,3206,2805,6,0.6337566273137846,3.3332765815789756e-05
UXSPKBJR,SAHWCZNH,3206,2825,11,0.5530222518098324,0.0012527492999728346
UXSPKBJR,SDWAYPIK,3206,7207,1,0.49956721930766385,0.0008830909730263785
UXSPKBJR,SUOYXCHP,3206,2805,8,0.461460270078349,0.0060134790389183915
UXSPKBJR,UGEQLMXM,3206,8714,12,0.43040298992450454,0.0175892783248854
UXSPKBJR,VBYCLTYZ,3206,8505,3,0.5086009534737114,0.0009463032823877241
UXSPKBJR,VMAQSTJE,3206,8527,10,0.41020820664430857,0.019708643983132487
UXSPKBJR,WQMVCOEM,3206,2805,2,0.5301122923969618,0.00043450553303893934
UXSPKBJR,XIIEJNEE,3206,3815,1,0.40279057586710904,0.00902789659654157
VBYCLTYZ,APQGTRMF,8505,8105,1,0.5992703284896111,3.473938051430352e-05
VBYCLTYZ,ATLDMDBO,8505,2814,2,0.7493365104579428,2.6528946610187952e-08
VBYCLTYZ,AXULOHBQ,8505,5515,5,0.6109154644023145,5.921349507375682e-05
VBYCLTYZ,BEZYMBBT,8505,3207,1,0.4610689977633337,0.0024140395248420056
VBYCLTYZ,BJALXPFS,8505,2847,6,0.4729847248566004,0.00357696173805778
VBYCLTYZ,BLANHGYY,8505,9022,5,0.691670427456974,2.1290520319642727e-06
VBYCLTYZ,BSRMSVTC,8505,2805,8,0.6269634337905484,7.258336402646919e-05
VBYCLTYZ,BTMOEMEP,8505,3102,3,0.7567077738040682,2.5022150931818767e-08
VBYCLTYZ,DJBLNPNC,8505,2805,3,0.5756263543336139,0.00012611818301361543
VBYCLTYZ,DNMPSKTB,8505,2811,7,0.8016451767028987,7.163076049817562e-09
VBYCLTYZ,FDXPMYGF,8505,7907,6,0.6698601580052712,7.88252807335061e-06
VBYCLTYZ,FRHNWLNI,8505,2846,4,0.46782584118246023,0.0030589220066273423
VBYCLTYZ,FWUCPMMW,8505,2701,3,0.4507428768515506,0.003980820206262072
VBYCLTYZ,GYHKIVQT,8505,8505,7,0.6496280140745727,2.4136605839495854e-05
VBYCLTYZ,HXYSSRXE,8505,2836,8,0.7656977553622961,1.3194359749993558e-07
VBYCLTYZ,IGDVVKUD,8505,3824,2,0.5858402868619209,7.140154819773657e-05
VBYCLTYZ,JBVHSUWY,8505,1210,9,0.4275557351000073,0.013068990610811203
VBYCLTYZ,JPBRUTWP,8505,3904,12,0.659068768181962,7.47735311749738e-05
VBYCLTYZ,KEUWZRKO,8505,8102,11,0.6571831945561756,5.911554309291723e-05
VBYCLTYZ,LSOIUSXD,8505,5111,12,0.5275051757188536,0.0027393068842422397
VBYCLTYZ,LUENUFGA,8505,2833,12,0.6004729227735484,0.0004511086218618818
VBYCLTYZ,OGAFEHLU,8505,7202,11,0.7319356872540124,2.8791565164989525e-06
VBYCLTYZ,OKMBFVKS,8505,5705,10,0.44516128333367616,0.010677344778435297
VBYCLTYZ,PYZMVUWD,8505,3824,10,0.4553807223774355,0.008819322397420941
VBYCLTYZ,QRKRBYJL,8505,2841,1,0.7102519117082866,1.9788502965926642e-07
VBYCLTYZ,QVLMOEYE,8505,4202,2,0.7447263467828795,3.5874715115062524e-08
VBYCLTYZ,RAWUKQMJ,8505,2916,7,0.5912591610289871,0.00018386732240240712
VBYCLTYZ,RCBZUSIM,8505,2805,3,0.5253881006322729,0.0005938127693676706
VBYCLTYZ,SAHWCZNH,8505,2825,12,0.6582340217360093,7.691938027158115e-05
VBYCLTYZ,SDWAYPIK,8505,7207,1,0.6344190186950637,8.422771961033388e-06
VBYCLTYZ,SUOYXCHP,8505,2805,8,0.4421197099313009,0.008844397972114807
VBYCLTYZ,UGEQLMXM,8505,8714,4,0.4553701525535877,0.0040687808126436235
VBYCLTYZ,UXSPKBJR,8505,3206,2,0.48419455794008215,0.001546719788701151
VBYCLTYZ,VMAQSTJE,8505,8527,10,0.5183969419451743,0.002370041041052022
VBYCLTYZ,WBLJNPZQ,8505,5309,7,0.5565831996389486,0.0005160995284091348
VBYCLTYZ,WQMVCOEM,8505,2805,4,0.5037594864763152,0.0012626276462361689
VBYCLTYZ,XIFHSOWQ,8505,8708,12,0.6314792425546464,0.00018239679235500342
VBYCLTYZ,XUOIQPFL,8505,5205,7,0.5575210982257944,0.0005026336042460198
VMAQSTJE,BEZYMBBT,8527,3207,10,0.42235822843805454,0.01603756480659835
VMAQSTJE,BTMOEMEP,8527,3102,8,0.43210920013259885,0.010709179817603245
VMAQSTJE,DDEXPPXU,8527,2807,12,0.40088292171065576,0.028132150420721452
VMAQSTJE,JPBRUTWP,8527,3904,12,0.450744820315373,0.012427457385734916
VMAQSTJE,KEUWZRKO,8527,8102,1,0.5486243565829884,0.00020410651633629483
VMAQSTJE,LSOIUSXD,8527,5111,2,0.4392219019509581,0.0045757991374830815
VMAQSTJE,MIRCVAMV,8527,4408,10,0.455484126311188,0.008802022923714273
VMAQSTJE,OGAFEHLU,8527,7202,1,0.4095740055786235,0.007831956305578381
VMAQSTJE,OXKURKXR,8527,5402,10,0.4193721811413346,0.01688218154637353
VMAQSTJE,PYZMVUWD,8527,3824,1,0.48803644466331436,0.0012082589343772408
VMAQSTJE,QKXNTIIB,8527,8501,10,0.4180050308356618,0.017281065463803112
VMAQSTJE,RAWUKQMJ,8527,2916,10,0.414130958539543,0.01845417950457424
VMAQSTJE,SDWAYPIK,8527,7207,12,0.40821974445064957,0.025124499124403944
VMAQSTJE,SNHYOVBM,8527,3824,10,0.49557097629066005,0.0039250027233769325
VMAQSTJE,STZDBITS,8527,3815,3,0.47220090943500903,0.002404638823368198
VMAQSTJE,UIFPPCLR,8527,8102,3,0.4476160593970981,0.0042729537657516595
VMAQSTJE,UXSPKBJR,8527,3206,10,0.6179843434045686,0.00016398056117367164
VMAQSTJE,VBYCLTYZ,8527,8505,8,0.4330087441464636,0.010529024670525668
VMAQSTJE,VWMBASNE,8527,2811,5,0.4688439115140316,0.00342276707639687
VMAQSTJE,WBLJNPZQ,8527,5309,7,0.46038558405303365,0.0053868179711837475
VMAQSTJE,XIFHSOWQ,8527,8708,3,0.5285646098973027,0.0005422096775397543
VMAQSTJE,XIPPENFQ,8527,2501,7,0.5028589628270805,0.00207859473773627
VUAFAIYJ,AANGBULD,6101,4810,12,0.46511348859751234,0.009602446008289158
VUAFAIYJ,AHMDUILJ,6101,2102,12,0.40842120647536784,0.025045780047211082
VUAFAIYJ,ELQGMQWE,6101,2002,7,0.44695111841641727,0.007107671771261861
VUAFAIYJ,FCYBOAXC,6101,3824,9,0.5784383513441445,0.000421850057383712
VUAFAIYJ,JERHKLYW,6101,4601,8,0.44544753764271006,0.008289113318679769
VUAFAIYJ,JSLXRQOK,6101,5119,12,0.4513285265521877,0.012300481861580198
VUAFAIYJ,KJNSOAHR,6101,8479,5,0.4556245913791607,0.004599376060326685
VUAFAIYJ,LLHREMKS,6101,2807,3,0.42218384313783436,0.007423855004114985
VUAFAIYJ,LRVGFDFM,6101,3102,5,0.5065578022578048,0.0013781972156203584
VUAFAIYJ,QKXNTIIB,6101,8501,10,0.46074287377389855,0.007959339312050144
VUAFAIYJ,WHPUAOID,6101,5512,1,0.4327374781959391,0.00471589614864039
VUAFAIYJ,XIPPENFQ,6101,2501,12,0.547265320404741,0.0017491255784017135
VUAFAIYJ,ZCELVYQU,6101,8461,6,0.43211792418228095,0.008492459377106748
VUAFAIYJ,ZKENOUDA,6101,2805,9,0.4128066105232353,0.016961876581644476
VUAFAIYJ,ZXERAXWP,6101,4802,6,0.462393825047424,0.00452063935305605
VWMBASNE,CCLHWFWF,2811,6211,6,0.6967502377060997,2.355273719784588e-06
VWMBASNE,DBWLZWNK,2811,5602,8,0.4331120633230753,0.010508497790261502
VWMBASNE,FWUCPMMW,2811,2701,11,0.5517800204935875,0.0012915789703659317
VWMBASNE,JBVHSUWY,2811,1210,12,0.46353570525273624,0.009883445676914196
VWMBASNE,JERHKLYW,2811,4601,9,0.49680194228562014,0.003271614845752319
VWMBASNE,JPBRUTWP,2811,3904,9,0.4522579722892023,0.008231190820512843
VWMBASNE,JSLXRQOK,2811,5119,12,0.6646772743341206,6.168878414653146e-05
VWMBASNE,LRVGFDFM,2811,3102,5,0.47423728614127914,0.0030238867848686353
VWMBASNE,LSOIUSXD,2811,5111,9,0.6587539539688678,3.071818920216588e-05
VWMBASNE,LTOYKIML,2811,3909,11,0.5732761804773947,0.0007486527616617454
VWMBASNE,MIRCVAMV,2811,4408,4,0.7418116776151977,9.87306751554014e-08
VWMBASNE,OGAFEHLU,2811,7202,9,0.4685800740689527,0.005952162561112922
VWMBASNE,VUAFAIYJ,2811,6101,12,0.5685397859190162,0.0010455766435106357
VWMBASNE,WBLJNPZQ,2811,5309,4,0.6753914667921055,3.2889037003497766e-06
VWMBASNE,WHPUAOID,2811,5512,12,0.40447341805636416,0.026625589596623648
VWMBASNE,XIPPENFQ,2811,2501,2,0.5595390944960602,0.00017426893684078197
WBLJNPZQ,ATLDMDBO,5309,2814,1,0.5134026821624392,0.0005973352854551157
WBLJNPZQ,AXULOHBQ,5309,5515,7,0.5191045958199079,0.0013969627360393762
WBLJNPZQ,BJALXPFS,5309,2847,6,0.5368018731902111,0.0007373660254438296
WBLJNPZQ,BSRMSVTC,5309,2805,1,0.4644548521242579,0.002219844377686375
WBLJNPZQ,BTMOEMEP,5309,3102,1,0.42508153351203243,0.005598259403661027
WBLJNPZQ,CCLHWFWF,5309,6211,3,0.5660283856538191,0.00017287953534849925
WBLJNPZQ,DNMPSKTB,5309,2811,8,0.42430113689952653,0.012385444496015464
WBLJNPZQ,DUCMGGNW,5309,3806,11,0.47064592320362064,0.0075383466818596985
WBLJNPZQ,GYHKIVQT,5309,8505,7,0.4326637660014733,0.009433892400603498
WBLJNPZQ,HXYSSRXE,5309,2836,1,0.5344597634675609,0.00031883554086080125
WBLJNPZQ,JBVHSUWY,5309,1210,7,0.4324936854359308,0.009465076698328615
WBLJNPZQ,JPBRUTWP,5309,3904,5,0.6588310051654972,9.275420162976677e-06
WBLJNPZQ,KEUWZRKO,5309,8102,10,0.44480348059899577,0.01074795975643716
WBLJNPZQ,LRVGFDFM,5309,3102,1,0.5088464109165145,0.0006806524389691914
WBLJNPZQ,LSOIUSXD,5309,5111,5,0.6896454487943355,2.3441238395497184e-06
WBLJNPZQ,LTOYKIML,5309,3909,7,0.5038827805066706,0.0020283418564835437
WBLJNPZQ,MIRCVAMV,5309,4408,1,0.4144311789799656,0.007061778160363281
WBLJNPZQ,OGAFEHLU,5309,7202,5,0.5114441179480397,0.0012155484135027612
WBLJNPZQ,OKMBFVKS,5309,5705,12,0.45190148693456,0.012176901629739365
WBLJNPZQ,OXKURKXR,5309,5402,8,0.436021465365797,0.00994422496050688
WBLJNPZQ,QRKRBYJL,5309,2841,1,0.4953986102753485,0.0009903237335394189
WBLJNPZQ,QVLMOEYE,5309,4202,8,0.47170014717573966,0.004858602574715019
WBLJNPZQ,RAWUKQMJ,5309,2916,2,0.4286432552225534,0.0057868638557181575
WBLJNPZQ,SDWAYPIK,5309,7207,5,0.5237305638006808,0.0008790249674247836
WBLJNPZQ,UGEQLMXM,5309,8714,6,0.5460405549213415,0.0005713076697336947
WBLJNPZQ,UIFPPCLR,5309,8102,6,0.4034786090908153,0.014680031830286412
WBLJNPZQ,VWMBASNE,5309,2811,8,0.5626695679010238,0.000532388796411291
WBLJNPZQ,XIFHSOWQ,5309,8708,6,0.4197768526928766,0.010811620556361201
WBLJNPZQ,XIPPENFQ,5309,2501,10,0.5215939945226611,0.0022021915069335785
WBLJNPZQ,XUOIQPFL,5309,5205,11,0.4791310614859334,0.006390233509173596
WHPUAOID,DUCMGGNW,5512,3806,3,0.4356876280575053,0.00556526985378992
WHPUAOID,ELQGMQWE,5512,2002,10,0.43471626168964406,0.01290713531624031
WHPUAOID,FDXPMYGF,5512,7907,2,0.4245320802802621,0.0063273793939699376
WHPUAOID,FITUEHWN,5512,8714,6,0.4355918134260594,0.007921925507588416
WHPUAOID,JERHKLYW,5512,4601,8,0.4312073802307496,0.010892402382081091
WHPUAOID,JPBRUTWP,5512,3904,12,0.407478273801918,0.02541596547856849
WHPUAOID,LLHREMKS,5512,2807,5,0.44962914444795876,0.0052392613303623315
WHPUAOID,LRVGFDFM,5512,3102,4,0.429646086404666,0.007102026212400567
WHPUAOID,LSOIUSXD,5512,5111,8,0.42079868367215956,0.013206298152441537
WHPUAOID,QKXNTIIB,5512,8501,10,0.4048777886895223,0.021525726849635364
WHPUAOID,VWMBASNE,5512,2811,11,0.41165627178414693,0.021397344542881978
WHPUAOID,XIIEJNEE,5512,3815,4,0.41564563497956203,0.009453046853135652
WHPUAOID,XIPPENFQ,5512,2501,12,0.4430966657722099,0.014195073594940467
WPQXWHYO,EVBVXETX,2811,3404,2,0.46263301621761005,0.0026492311106517817
WPQXWHYO,FITUEHWN,2811,8714,8,0.454626261292102,0.006908905734423005
WPQXWHYO,HCDTGMST,2811,6006,8,0.4186936328309066,0.01372132602408687
WPQXWHYO,KJNSOAHR,2811,8479,7,0.4269835519657481,0.010523867856849245
WPQXWHYO,NZKBIBNU,2811,5609,4,0.504416861910076,0.0012412276000340898
WPQXWHYO,ZCELVYQU,2811,8461,8,0.4117416026063042,0.01554375292840948
WPQXWHYO,ZKENOUDA,2811,2805,4,0.42511590220918316,0.007800552897324293
WQMVCOEM,AXULOHBQ,2805,5515,3,0.4316577964482392,0.006072300594469567
WQMVCOEM,BJALXPFS,2805,2847,5,0.44320317038912005,0.006009070705198715
WQMVCOEM,BLANHGYY,2805,9022,3,0.4319386867097975,0.006035709878194007
WQMVCOEM,DNMPSKTB,2805,2811,6,0.4722453465548453,0.0036367792077309953
WQMVCOEM,FDXPMYGF,2805,7907,2,0.40978740498968863,0.008639955765773491
WQMVCOEM,HXYSSRXE,2805,2836,7,0.4455888983547327,0.0073058919620231305
WQMVCOEM,JPBRUTWP,2805,3904,5,0.5027596570190245,0.0015175791411810302
WQMVCOEM,KEUWZRKO,2805,8102,10,0.41578221255421044,0.017946323701970652
WQMVCOEM,OGAFEHLU,2805,7202,4,0.5031264053564752,0.0012835443003309847
WQMVCOEM,QJQJSWFU,2805,3307,9,0.42405316180237723,0.01391774584879721
WQMVCOEM,SAHWCZNH,2805,2825,9,0.47630707251353177,0.005077456027467162
WQMVCOEM,SUOYXCHP,2805,2805,8,0.44841616989002747,0.007819093969866013
WQMVCOEM,VMAQSTJE,2805,8527,8,0.41694361566951904,0.014162245894776038
WQMVCOEM,XIFHSOWQ,2805,8708,10,0.5396699021218698,0.0014339884514866918
XIFHSOWQ,AANGBULD,8708,4810,12,0.42244010518476144,0.020042857266831117
XIFHSOWQ,APQGTRMF,8708,8105,12,0.4678822505076877,0.009125594924250077
XIFHSOWQ,DBWLZWNK,8708,5602,10,0.4162618585429364,0.017801000725669983
XIFHSOWQ,DDEXPPXU,8708,2807,11,0.4444567161463032,0.012244407147590211
XIFHSOWQ,DJBLNPNC,8708,2805,12,0.4091506359317638,0.02476244928527271
XIFHSOWQ,LUENUFGA,8708,2833,2,0.6192352426997079,2.0448475090212333e-05
XIFHSOWQ,MIRCVAMV,8708,4408,5,0.713501252131197,7.167031509937909e-07
XIFHSOWQ,NZKBIBNU,8708,5609,11,0.6097452688554266,0.0002711176783545154
XIFHSOWQ,RJGPVEXX,8708,2811,12,0.6352267591584875,0.00016240652443526657
XIFHSOWQ,SAHWCZNH,8708,2825,2,0.47950705031046315,0.0017438519706135455
XIFHSOWQ,UXSPKBJR,8708,3206,12,0.513953387480978,0.003669995593056851
XIFHSOWQ,VWMBASNE,8708,2811,2,0.675715349519883,1.7167874304714369e-06
XIFHSOWQ,XIPPENFQ,8708,2501,4,0.7541486962891424,4.574304832167334e-08
XIFHSOWQ,ZGJXVMNI,8708,3006,9,0.6271885702748564,9.381846022473808e-05
XIIEJNEE,APQGTRMF,3815,8105,9,0.4787436864802919,0.004825609377990576
XIIEJNEE,ATLDMDBO,3815,2814,4,0.5578648193300835,0.00027369848327580214
XIIEJNEE,AXULOHBQ,3815,5515,7,0.5807872772199781,0.0002542043292662096
XIIEJNEE,BLANHGYY,3815,9022,7,0.8520184816077961,8.490707987527727e-11
XIIEJNEE,BSRMSVTC,3815,2805,10,0.8561281595039094,4.1798302624843854e-10
XIIEJNEE,BTMOEMEP,3815,3102,5,0.7556662451909206,6.419309278289654e-08
XIIEJNEE,BUZIIBYG,3815,9403,2,0.49429012445793225,0.0011876355059745824
XIIEJNEE,CCLHWFWF,3815,6211,10,0.4332983169951833,0.01323797576782303
XIIEJNEE,DBWLZWNK,3815,5602,1,0.41950330268486474,0.006328130616511305
XIIEJNEE,DJBLNPNC,3815,2805,5,0.9283602395765926,1.2978224314570035e-16
XIIEJNEE,DNMPSKTB,3815,2811,12,0.5148888506755946,0.0035980080973047205
XIIEJNEE,DUCMGGNW,3815,3806,9,0.44988595414815574,0.008617310809229
XIIEJNEE,EVBVXETX,3815,3404,3,0.4534404003654526,0.0037429173905904585
XIIEJNEE,FDXPMYGF,3815,7907,8,0.8211624930469367,2.694534308476322e-09
XIIEJNEE,FITUEHWN,3815,8714,12,0.6619492572766363,6.77729594051218e-05
XIIEJNEE,FRHNWLNI,3815,2846,6,0.5176539796880912,0.0012233164040942037
XIIEJNEE,FWUCPMMW,3815,2701,5,0.6696482752517271,5.828217994374672e-06
XIIEJNEE,HCDTGMST,3815,6006,12,0.7336009673496761,3.981817711341518e-06
XIIEJNEE,HXYSSRXE,3815,2836,10,0.4851589009516615,0.004885882693725363
XIIEJNEE,IGDVVKUD,3815,3824,4,0.9368255903150726,5.307688203734187e-18
XIIEJNEE,JBVHSUWY,3815,1210,11,0.4449942237145575,0.012127527743200034
XIIEJNEE,LRVGFDFM,3815,3102,1,0.46194361756648566,0.002362496741075039
XIIEJNEE,MBSBZBXA,3815,2846,9,0.44895210134520597,0.008773489106945942
XIIEJNEE,OKMBFVKS,3815,5705,2,0.45246377570089974,0.003374763162280751
XIIEJNEE,QRKRBYJL,3815,2841,3,0.5379733628623841,0.0004120204862482863
XIIEJNEE,QVLMOEYE,3815,4202,2,0.6072506454796375,3.2554447238902746e-05
XIIEJNEE,RCBZUSIM,3815,2805,3,0.4943125457283193,0.0013814186427438093
XIIEJNEE,SAAYMURU,3815,3215,5,0.48711426865237206,0.0022312354349251487
XIIEJNEE,SDWAYPIK,3815,7207,3,0.5389731975406212,0.0003999821822840503
XIIEJNEE,SNHYOVBM,3815,3824,3,0.5929618693993655,6.955078668182723e-05
XIIEJNEE,SUOYXCHP,3815,2805,10,0.6677240939352245,2.9782048744233876e-05
XIIEJNEE,TGOELCAG,3815,7207,12,0.6536873020894216,8.960139655102173e-05
XIIEJNEE,UGEQLMXM,3815,8714,6,0.4015161507105483,0.015216038048837163
XIIEJNEE,UQYUIVVR,3815,8501,8,0.5589362322906116,0.0005903935191229486
XIIEJNEE,UXSPKBJR,3815,3206,7,0.6059805883005213,0.00011438147215435163
XIIEJNEE,VBYCLTYZ,3815,8505,2,0.6556617247764711,4.388145626170174e-06
XIIEJNEE,VMAQSTJE,3815,8527,12,0.8066678551611323,7.326075824784129e-08
XIIEJNEE,VWMBASNE,3815,2811,5,0.41151957663363714,0.011390203012520675
XIIEJNEE,WBLJNPZQ,3815,5309,9,0.5453765958567441,0.0010295339145587612
XIIEJNEE,WHPUAOID,3815,5512,6,0.5372219494652181,0.0007289758853310016
XIIEJNEE,WQMVCOEM,3815,2805,9,0.7016896501604029,5.369354678487655e-06
XIIEJNEE,XUOIQPFL,3815,5205,12,0.46160200008879665,0.01023724247807771
XIIEJNEE,YSYHGLQK,3815,2807,10,0.4349290688801062,0.01285808631198784
XIPPENFQ,AANGBULD,2501,4810,11,0.619827901208373,0.00020022113476257395
XIPPENFQ,DDEXPPXU,2501,2807,5,0.504880416681692,0.0014382966674319605
XIPPENFQ,DEWLVASR,2501,3038,12,0.4712275956554903,0.008576226765273368
XIPPENFQ,EVBVXETX,2501,3404,9,0.5182509998591445,0.0020050279365676537
XIPPENFQ,FQCLOEXA,2501,8102,9,0.4533351170318042,0.008060768922054179
XIPPENFQ,FWUCPMMW,2501,2701,9,0.4511903127614817,0.008403125344717887
XIPPENFQ,JSLXRQOK,2501,5119,10,0.5348791638504362,0.0016103843517346753
XIPPENFQ,LTOYKIML,2501,3909,9,0.48996738474688134,0.003799335189064914
XIPPENFQ,MIRCVAMV,2501,4408,3,0.6854670988278595,1.4732078702267574e-06
XIPPENFQ,NAQIHUKZ,2501,3813,12,0.6023299112512032,0.00042841253588636944
XIPPENFQ,NZKBIBNU,2501,5609,7,0.5237950025522178,0.0012409521593011862
XIPPENFQ,RJGPVEXX,2501,2811,9,0.5261317948621724,0.001661403039578046
XIPPENFQ,VUAFAIYJ,2501,6101,12,0.6558389500230846,8.338458836663497e-05
XIPPENFQ,WHPUAOID,2501,5512,10,0.43803175550949874,0.012160539840858898
XIPPENFQ,ZGJXVMNI,2501,3006,7,0.5460190539556576,0.0006914397873569695
XIPPENFQ,ZKENOUDA,2501,2805,11,0.49995143239108264,0.00418489704287871
XMKRPGLB,DUCMGGNW,2529,3806,7,0.4530367797062108,0.006277338135444524
XMKRPGLB,ROACSLMG,2529,8505,3,0.40820154537171294,0.009887395824281633
XMKRPGLB,SNHYOVBM,2529,3824,3,0.4400361897131685,0.005059611681752495
XUOIQPFL,APQGTRMF,5205,8105,6,0.5631296508285013,0.0003493469925392135
XUOIQPFL,ATLDMDBO,5205,2814,1,0.5996997372697319,3.417750066076565e-05
XUOIQPFL,AXULOHBQ,5205,5515,8,0.6241911006785603,7.982158815652432e-05
XUOIQPFL,BEZYMBBT,5205,3207,8,0.42414514011349436,0.01242106680691324
XUOIQPFL,BJALXPFS,5205,2847,9,0.6163347959244625,0.00013397201805317028
XUOIQPFL,BLANHGYY,5205,9022,8,0.5992340072687098,0.00018060259088186558
XUOIQPFL,BSRMSVTC,5205,2805,12,0.560994625045367,0.0012598365353125194
XUOIQPFL,BTMOEMEP,5205,3102,6,0.48508789850734635,0.0027123138384282566
XUOIQPFL,CCLHWFWF,5205,6211,12,0.4743198615197536,0.008093520142946878
XUOIQPFL,DBWLZWNK,5205,5602,3,0.580755574668939,0.00010612564557287977
XUOIQPFL,DJBLNPNC,5205,2805,7,0.5747953462941495,0.0003044759054827917
XUOIQPFL,DNMPSKTB,5205,2811,12,0.6134933181312285,0.00031198570034496304
XUOIQPFL,DUCMGGNW,5205,3806,11,0.5961142335730247,0.0004019968198919915
XUOIQPFL,FDXPMYGF,5205,7907,10,0.5995209964289134,0.00028765374491117497
XUOIQPFL,GYHKIVQT,5205,8505,5,0.5948224949711676,0.00010334802050290202
XUOIQPFL,HXYSSRXE,5205,2836,10,0.6646984041965117,3.3335872932835e-05
XUOIQPFL,IGDVVKUD,5205,3824,6,0.5529387557370675,0.00046991881889814086
XUOIQPFL,JPBRUTWP,5205,3904,5,0.6663044580804477,6.7419642755148835e-06
XUOIQPFL,LRVGFDFM,5205,3102,1,0.6146793355880198,1.906185303848418e-05
XUOIQPFL,LSOIUSXD,5205,5111,5,0.5659894725983703,0.000261135684885969
XUOIQPFL,OGAFEHLU,5205,7202,2,0.6807916931461727,1.338275508697694e-06
XUOIQPFL,OKMBFVKS,5205,5705,3,0.5374221920725535,0.0004187944575619588
XUOIQPFL,OXKURKXR,5205,5402,2,0.586897664211642,6.877409312234294e-05
XUOIQPFL,QRKRBYJL,5205,2841,12,0.7702178386007612,6.445045781470968e-07
XUOIQPFL,QVLMOEYE,5205,4202,5,0.8404449214611118,7.666965785487266e-11
XUOIQPFL,RAWUKQMJ,5205,2916,4,0.5799419952443731,0.00013558483914984445
XUOIQPFL,RCBZUSIM,5205,2805,5,0.42269554972847556,0.009151419311548123
XUOIQPFL,SDWAYPIK,5205,7207,5,0.7546675730434248,6.834226862597188e-08
XUOIQPFL,UGEQLMXM,5205,8714,2,0.6594095657929087,3.7017636282482968e-06
XUOIQPFL,UIFPPCLR,5205,8102,6,0.4220127346521999,0.010355515390508451
